,Created at,User ID,Text
0,2022-03-29 22:35:53+00:00,1508936008749834242,"Friends,
We are getting down to the wire here. We now have just over 48 hours till the Q1 deadline to raise $4,433.
Chip in $20 now to help us hit our goal in two days! https://t.co/Fxn0vzAVdO https://t.co/aCjMui6r01"
1,2022-03-24 15:55:50+00:00,1507023390250573824,"The first fundraising deadline of the year is coming up!  Last quarter, we were able to be the TOP CD8 fundraiser - with the power of grassroots fundraising with incredible supporters like you! 
Can you chip in $30 today to help launch our Q1 goal?! https://t.co/DuctsvomiJ"
2,2022-03-20 20:41:44+00:00,1505645789019717632,https://t.co/oVmirqbzlV
3,2022-03-20 20:41:43+00:00,1505645786733850625,"Finally, it is Spring! And even though springtime in Colorado can be crazy, we believe this will give us plenty of opportunities for new and fresh changes. As we leave this winter behind, can we count on you to support Chaz’s campaign to usher in a new season of leadership?"
4,2022-03-03 20:02:00+00:00,1499475196096364556,"I am dedicated to serving our community, and once I am elected into Congress, I promise to keep up that dedication. https://t.co/wL2rXuhZG2"
5,2022-02-28 18:00:02+00:00,1498357339178643468,"I am so proud of this campaign and all we have done so far, but February is almost over, and we are a little over halfway through our fundraising quarter...

Can you join our grassroots movement? Chip in today to help us close our February goal!
https://t.co/YgX6g6ts9a"
6,2022-02-27 22:34:18+00:00,1498063973958098946,@melajessi_1 Thank you! Can you send more information to info@tedescoforcongress.com ?
7,2022-02-27 22:04:36+00:00,1498056499939221514,"RT @COChicanoJoe: Where Labor goes, so goes the 8th CD."
8,2022-02-27 18:08:44+00:00,1497997139200425996,It's the shortest month of the year- which means we are missing three extra days of prime fundraising. But we can catch up to our end-of-February goal because we have the grassroots support of people like you! Can you chip in $30 today to help us? https://t.co/8fdqg3mJQZ
9,2022-02-25 23:42:24+00:00,1497356336622751744,"I'm overwhelmed by the outpouring of support from influential leaders and organized labor, but this is just the beginning.  I understand the struggles facing workers and labor unions, and I plan to fight for them in Washington."
10,2022-02-24 03:14:22+00:00,1496684901608820738,"Labor lining up behind Tedesco in Democratic primary for Colorado's new congressional seat:
https://t.co/V4AL7iR6KT"
11,2022-02-18 21:15:14+00:00,1494782585037213697,"Team Tedesco is growing, and we couldn’t be more excited about all the progress we’ve made. We need your help to spread Chaz's message across the district to keep our momentum going.

Sign up to be a part of Team Tedesco and volunteer TODAY! https://t.co/U5DmjnsfcZ"
12,2022-02-16 16:56:41+00:00,1493992742724280320,"The Democratic Party is the party of working families.
""I want to make sure that when we look at legislation and when we put legislation in, that it has a clear and defined direction toward working families, and we can outline that, explain that."" https://t.co/0Lpfv2fOek"
13,2022-02-02 17:53:04+00:00,1488933500577222660,"BIG NEWS: Reports are in and we raised THE MOST OF ANY CANDIDATE FOR CD8 in Q4! 
People from all walks of life have gotten behind me and built tremendous grassroots momentum. 
When I get to Congress, I will owe it to you and my time in service will always reflect that. Thank you!"
14,2022-02-01 20:19:01+00:00,1488607841329967105,Thanks for the support @ChuckRocha - @katieporteroc I've fought directly for working families against corporate interests for decades and would love to earn your support. I'm available to connect if you are open to it! https://t.co/aHBBxglkCQ
15,2022-01-28 21:43:10+00:00,1487179467369771008,"This race will be hard-fought and our district has already been labeled as the most competitive in the country.  I’m running as a grassroots candidate, and I need your support to win this race. 
Will you chip in $20.22 right now to help? https://t.co/TV1GZ2iiOB"
16,2022-01-12 18:37:05+00:00,1481334434901020672,"Today at 5am the workers of King Soopers UFCW local #7 went on strike. I visited 3 strike lines to show my support for workers striking for better wages and benefits.
The health and strength of workers = the health and strength of families, communities, our country. Solidarity 💪 https://t.co/UXU8K6tQSm"
17,2022-01-07 21:16:03+00:00,1479562498286096387,"I am blown away by the support we are getting in these first weeks. Whether it's union members, my fellow veterans, elected leaders I’ve worked with, or friends and neighbors here in the 8th District, we are building the momentum needed to win this race! https://t.co/8f7WDOuPo5"
18,2022-01-06 23:44:09+00:00,1479237380271788033,"Tómese un momento hoy para honrar y agradecer a nuestros educadores en todo Colorado. Con los desafíos continuos relacionados con el coronavirus, los conflictos políticos y, en la actualidad, incluso con el clima, continúan apoyando a nuestros niños.
¡Gracias a todos! 🍎🙏🏻"
19,2022-01-06 23:43:35+00:00,1479237241482661890,"Take a moment today to honor and thank our educators across Colorado. With ongoing challenges related to Coronavirus, political strife, and today even the weather, they keep going in support of our children. 
Thank you all! 🙏🏻 🍎"
20,2022-01-04 17:11:50+00:00,1478413878266515456,"2022 will be a pivotal year - join me for an important discussion about the issues important to CD8, Colorado, and the country. 
Get your tickets today! https://t.co/ljXLMT7Ktx"
21,2022-01-03 19:24:09+00:00,1478084787600457732,"In the conversation about education we can't forget the importance of trade careers in our economy, and as an accessible option for students. https://t.co/WBqOtUJ3JJ"
22,2022-01-01 16:28:00+00:00,1477315681100218373,Thanks for being a part of our family in 2021. Your support means so much to us and we are looking forward to 2022. Happy New Year! https://t.co/TOZWFQ4wSg
23,2021-12-31 20:58:02+00:00,1477021251503681537,"The wildfires in Boulder and Broomfield Counties have taken a devastating toll on our Colorado family. My family and I offer our prayers to those who are suffering from this heavy blow. Coloradans are strong, caring, and resilient.  We will get through this together. 🙏🏻"
24,2021-12-29 22:30:56+00:00,1476319851723444225,"As Chair of the E470 Board, I believe a rate reduction is the right decision and I hope to see even more reductions in future years. As a fellow commuter facing higher prices for everything this year, this is welcome relief for us all! 
https://t.co/GwDkyBV9lj"
25,2021-12-29 16:04:00+00:00,1476222478162829315,"This is the most important moment of the campaign so far, and we need your help to end strong in 2021. Chip in whatever you can to help us keep our majority and elect Chaz Tedesco to Congress! https://t.co/f5M3whtv5v"
26,2021-12-28 16:05:00+00:00,1475860342060290050,"TEAM TEDESCO!!
We’re just a few days out from 2022, and we have our BIGGEST DEADLINE so far coming up. At the end of this year, we can send a message to the GOP that they won’t be winning this race in 2022 - can you help with a $20.22 donation right now? https://t.co/f5M3whtv5v"
27,2021-12-27 21:50:08+00:00,1475584809170657281,"Pandering by omission? Thornton Mayor Jan Kulmann, who’s running for Colorado’s new congressional seat, refused to answer the question “Was the 2020 election stolen?” https://t.co/doi7oK1NCv"
28,2021-12-27 21:10:41+00:00,1475574882880528385,Join me to kick off the new year! Discounted tickets are on sale through 12/31:  https://t.co/ljXLMT7Ktx https://t.co/YANlByJ0y2
29,2021-12-24 19:33:24+00:00,1474463234665037824,Wishing you all a safe and happy holiday! https://t.co/Cv8AetgqcR
30,2021-12-22 15:23:00+00:00,1473675444624846851,"Chaz has dedicated his career to our community: joining the Navy at 17, leading the Steelworkers, chairing the Adams County Board of Commissioners. He's been a genuine champion for Veterans and their families -- and for kids in foster care, where he spent his own first five years https://t.co/IAP36yLxd1"
31,2021-12-21 16:08:27+00:00,1473324494915661826,"""Every Coloradan deserves a voice in Congress. That's what my friend Chaz Tedesco will provide -- and why I'm proud to support him."" - Andrew Romanoff 
https://t.co/pG5oZd287m"
32,2021-12-20 18:37:34+00:00,1472999635127914497,"Despite temporary setbacks in Congress, we should not give up on #BuildBackBetter and its key supports for working families. The choice should always be people over politics!"
